case_id,primary_entity_type,invoice_currency,invoice_status,invoice_payment_terms,invoice_department,invoice_gl_account,po_currency,po_status,po_department,po_gl_account,vendor_type,vendor_country,vendor_currency,vendor_payment_terms,vendor_default_payment_method,vendor_status,payment_method,payment_currency,payment_status,settlement_status,bank_transaction_type,bank_currency,bank_direction,bank_status,final_approval_role,final_approval_action,gl_primary_transaction_type,invoice_total,invoice_subtotal,invoice_tax,invoice_shipping,invoice_age_calendar_days,invoice_due_lag_days,invoice_received_delay_days,invoice_line_count,invoice_line_quantity_sum,invoice_line_amount_sum,invoice_line_unit_price_mean,po_total,po_subtotal,po_tax,po_shipping,po_age_calendar_days,po_line_count,po_line_quantity_sum,po_line_amount_sum,payment_amount,payment_age_calendar_days,allocation_count,allocated_amount_sum,linked_invoice_count,linked_invoice_total_sum,linked_payment_count,bank_amount,bank_age_calendar_days,bank_reference_match_count,gl_line_count,gl_journal_count,gl_total_debit,gl_total_credit,gl_ap_debit,gl_cash_credit,approval_event_count,approval_effective_count,approval_max_level,approval_distinct_role_count,approval_missing_employee_actor_count,vendor_change_count,vendor_change_before_payment_count,vendor_name_length,vendor_name_token_count,duplicate_same_vendor_count,duplicate_exact_reference_count,duplicate_best_reference_similarity,duplicate_min_date_gap_days,duplicate_min_amount_gap,bank_fee_debit_total,fx_journal_count,fx_event_count,payment_reference_use_count,bank_economic_candidate_count,invoice_po_total_abs_diff,invoice_po_total_rel_diff,invoice_po_tax_abs_diff,invoice_po_shipping_abs_diff,invoice_po_line_amount_abs_diff,invoice_po_line_quantity_abs_diff,payment_allocated_abs_diff,payment_allocated_rel_diff,invoice_paid_abs_diff,invoice_paid_rel_diff,payment_bank_abs_diff,payment_bank_rel_diff,gl_balance_abs_diff,payment_ap_debit_abs_diff,payment_cash_credit_abs_diff,bank_fee_adjusted_abs_diff,days_po_to_invoice,days_invoice_to_payment,days_payment_to_bank,minutes_final_approval_to_payment,invoice_has_po,po_found,invoice_po_vendor_match,invoice_po_currency_match,all_invoice_lines_po_linked,any_invoice_line_missing_po_target,invoice_po_quantities_all_equal,payment_has_allocations,allocations_all_invoices_found,payment_invoice_currency_all_match,payment_invoice_vendor_all_match,payment_reference_present,payment_reference_unique,bank_reference_match_found,bank_reference_match_unique,payment_bank_currency_match,payment_bank_token_match,gl_source_found,gl_currency_all_match,gl_period_all_match_payment_month,vendor_current_token_match,vendor_bank_history_present,final_approver_employee_found,final_approver_active,final_approver_role_match,invoice_reference_present,missing_invoice,missing_po,missing_vendor,missing_payment,missing_bank_transaction,missing_gl,missing_approval,missing_employee,missing_reference,missing_currency,missing_amount,missing_invoice_lines,missing_po_lines,missing_allocations,missing_vendor_change_history,scope_invoice_count,scope_payment_count,scope_bank_count,scope_distinct_invoice_vendor_count,scope_distinct_payment_vendor_count
RCA_000049,INVOICE,GBP,RECEIVED,NET30,MARKETING,650100-MARKETING,GBP,ISSUED,MARKETING,650100-MARKETING,SOFTWARE,GB,GBP,NET30,WIRE,ACTIVE,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,2927.0799999999999,2649.54,264.94999999999999,12.59,156,30,3,3,58,2649.54,39.31666666666667,2927.0799999999999,2649.54,264.94999999999999,12.59,171,3,58,2649.54,,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,0,0,1,0,26,4,35,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2927.0799999999999,1,,,0,,,,15,,,,1,1,1,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0
RCA_000050,INVOICE,USD,RECEIVED,NET30,OPERATIONS,620100-OPERATIONS,USD,ISSUED,OPERATIONS,620100-OPERATIONS,SERVICES,US,USD,NET30,ACH,ACTIVE,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,3442.1900000000001,3129.2600000000002,312.93000000000001,0,179,30,0,2,34,3129.2600000000002,99.289999999999992,3442.1900000000001,3129.2600000000002,312.93000000000001,0,208,2,34,3129.2600000000002,,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,0,0,1,0,25,4,18,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3442.1900000000001,1,,,0,,,,29,,,,1,1,1,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0
RCA_000051,INVOICE,CAD,RECEIVED,NET30,IT,680100-IT,CAD,ISSUED,IT,680100-IT,SUPPLIER,CA,CAD,NET30,ACH,ACTIVE,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,4552.8999999999996,4235.2600000000002,317.63999999999999,0,83,30,1,4,49,4235.2600000000002,210.92999999999998,4552.8999999999996,4235.2600000000002,317.63999999999999,0,84,4,49,4235.2600000000002,,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,0,0,0,0,29,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,4552.8999999999996,1,,,0,,,,1,,,,1,1,1,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0
RCA_000054,INVOICE,USD,RECEIVED,NET30,IT,680100-IT,__MISSING__,__MISSING__,__MISSING__,__MISSING__,SERVICES,US,USD,NET30,ACH,ACTIVE,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,1920.0799999999999,1920.0799999999999,0,0,458,30,3,2,21,1920.0799999999999,93.239999999999995,,,,,,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,0,0,0,0,32,4,14,1,1,0,0,0,0,0,0,0,,,,,,,,,1920.0799999999999,1,,,0,,,,,,,,0,-1,-1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0
RCA_000056,INVOICE,USD,RECEIVED,NET45,FINANCE,630100-FINANCE,USD,ISSUED,FINANCE,630100-FINANCE,PROFESSIONAL,US,USD,NET45,WIRE,ACTIVE,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,6733.9099999999999,6733.9099999999999,0,0,454,45,3,2,22,6733.9099999999999,2258.855,6733.9099999999999,6733.9099999999999,0,0,471,2,22,6733.9099999999999,,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,0,0,0,0,31,4,24,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,6733.9099999999999,1,,,0,,,,17,,,,1,1,1,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0
RCA_000057,INVOICE,EUR,RECEIVED,NET30,ENGINEERING,610100-ENGINEERING,EUR,ISSUED,ENGINEERING,610100-ENGINEERING,SERVICES,DE,EUR,NET30,CHECK,ACTIVE,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,3493.1999999999998,3150.3499999999999,315.04000000000002,27.809999999999999,454,30,1,3,32,3150.3499999999999,119.44,3493.1999999999998,3150.3499999999999,315.04000000000002,27.809999999999999,464,3,32,3150.3499999999999,,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,0,0,0,0,29,4,67,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3493.1999999999998,1,,,0,,,,10,,,,1,1,1,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0
RCA_000059,INVOICE,USD,RECEIVED,NET15,FINANCE,630100-FINANCE,__MISSING__,__MISSING__,__MISSING__,__MISSING__,PROFESSIONAL,US,USD,NET15,ACH,ACTIVE,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,9692.3999999999996,9692.3999999999996,0,0,537,15,0,1,8,9692.3999999999996,1211.55,,,,,,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,0,0,2,0,31,4,90,1,1,0,0,0,0,0,0,0,,,,,,,,,9692.3999999999996,1,,,0,,,,,,,,0,-1,-1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0
RCA_000060,INVOICE,USD,RECEIVED,NET45,MARKETING,650100-MARKETING,USD,ISSUED,MARKETING,650100-MARKETING,SERVICES,US,USD,NET45,ACH,ACTIVE,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,1391.6700000000001,1325.4000000000001,66.269999999999996,0,426,45,0,1,15,1325.4000000000001,88.359999999999999,1391.6700000000001,1325.4000000000001,66.269999999999996,0,432,1,15,1325.4000000000001,,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,0,0,2,0,30,4,135,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1391.6700000000001,1,,,0,,,,6,,,,1,1,1,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0
RCA_000061,INVOICE,USD,RECEIVED,NET30,SALES,640100-SALES,USD,ISSUED,SALES,640100-SALES,PROFESSIONAL,US,USD,NET30,CHECK,ACTIVE,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,2555.8400000000001,2555.8400000000001,0,0,513,30,1,3,47,2555.8400000000001,59.169999999999995,2555.8400000000001,2555.8400000000001,0,0,542,3,47,2555.8400000000001,,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,0,0,0,0,28,4,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2555.8400000000001,1,,,0,,,,29,,,,1,1,1,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0
RCA_000064,INVOICE,USD,RECEIVED,NET60,FINANCE,630100-FINANCE,__MISSING__,__MISSING__,__MISSING__,__MISSING__,PROFESSIONAL,US,USD,NET60,ACH,ACTIVE,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,715.25999999999999,650.24000000000001,65.019999999999996,0,78,60,2,2,11,650.24000000000001,122.44999999999999,,,,,,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,0,0,0,0,30,4,8,1,1,0,0,0,0,0,0,0,,,,,,,,,715.25999999999999,1,,,0,,,,,,,,0,-1,-1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0
RCA_000065,INVOICE,USD,RECEIVED,NET15,SALES,640100-SALES,USD,ISSUED,SALES,640100-SALES,SOFTWARE,US,USD,NET15,ACH,ACTIVE,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,5734.4899999999998,5699.9099999999999,0,34.579999999999998,279,15,3,4,47,5699.9099999999999,253.17750000000001,5734.4899999999998,5699.9099999999999,0,34.579999999999998,301,4,47,5699.9099999999999,,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,0,0,2,0,27,4,300,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,5734.4899999999998,1,,,0,,,,22,,,,1,1,1,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0
RCA_000071,INVOICE,USD,RECEIVED,NET15,ENGINEERING,610100-ENGINEERING,USD,ISSUED,ENGINEERING,610100-ENGINEERING,SOFTWARE,US,USD,NET15,CHECK,ACTIVE,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,4712.3400000000001,4362.7799999999997,327.20999999999998,22.350000000000001,425,15,0,3,55,4362.7799999999997,117.94333333333334,4712.3400000000001,4362.7799999999997,327.20999999999998,22.350000000000001,449,3,55,4362.7799999999997,,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,0,0,1,0,28,4,150,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,4712.3400000000001,1,,,0,,,,24,,,,1,1,1,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0
RCA_000077,INVOICE,USD,RECEIVED,NET45,FINANCE,630100-FINANCE,__MISSING__,__MISSING__,__MISSING__,__MISSING__,SUPPLIER,US,USD,NET45,ACH,ACTIVE,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,3257.7399999999998,3257.7399999999998,0,0,342,45,2,2,13,3257.7399999999998,244.53,,,,,,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,0,0,0,0,31,4,44,1,1,0,0,0,0,0,0,0,,,,,,,,,3257.7399999999998,1,,,0,,,,,,,,0,-1,-1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0
RCA_000079,INVOICE,EUR,RECEIVED,NET30,PEOPLE,660100-PEOPLE,__MISSING__,__MISSING__,__MISSING__,__MISSING__,LOGISTICS,DE,EUR,NET30,WIRE,ACTIVE,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,2565.71,2386.71,179,0,31,30,2,2,18,2386.71,132.595,,,,,,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,0,0,1,0,29,4,19,1,1,0,0,0,0,0,0,0,,,,,,,,,2565.71,1,,,0,,,,,,,,0,-1,-1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0
RCA_000081,INVOICE,USD,RECEIVED,NET15,OPERATIONS,620100-OPERATIONS,USD,ISSUED,OPERATIONS,620100-OPERATIONS,SOFTWARE,US,USD,NET15,ACH,ACTIVE,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,12563.790000000001,11681,876.08000000000004,6.71,172,15,4,1,2,11681,5840.5,12563.790000000001,11681,876.08000000000004,6.71,178,1,2,11681,,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,0,0,2,0,27,4,300,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,12563.790000000001,1,,,0,,,,6,,,,1,1,1,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0
RCA_000082,INVOICE,USD,RECEIVED,NET60,IT,680100-IT,USD,ISSUED,IT,680100-IT,LOGISTICS,US,USD,NET60,ACH,ACTIVE,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,14747.540000000001,13718.639999999999,1028.9000000000001,0,89,60,1,4,57,13718.639999999999,488.36750000000001,14747.540000000001,13718.639999999999,1028.9000000000001,0,95,4,57,13718.639999999999,,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,0,0,0,0,32,4,23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,14747.540000000001,1,,,0,,,,6,,,,1,1,1,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0
RCA_000083,INVOICE,USD,RECEIVED,NET15,MARKETING,650100-MARKETING,USD,ISSUED,MARKETING,650100-MARKETING,SOFTWARE,US,USD,NET15,CHECK,ACTIVE,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,8339.0499999999993,7757.2600000000002,581.78999999999996,0,196,15,0,2,22,7757.2600000000002,415.06000000000006,8339.0499999999993,7757.2600000000002,581.78999999999996,0,221,2,22,7757.2600000000002,,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,0,0,1,0,28,4,150,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,8339.0499999999993,1,,,0,,,,25,,,,1,1,1,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0
RCA_000084,INVOICE,USD,RECEIVED,NET45,SALES,640100-SALES,USD,ISSUED,SALES,640100-SALES,SOFTWARE,US,USD,NET45,ACH,ACTIVE,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,3190.4099999999999,2967.8200000000002,222.59,0,489,45,3,2,25,2967.8200000000002,120.77,3190.4099999999999,2967.8200000000002,222.59,0,512,2,25,2967.8200000000002,,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,0,0,1,0,30,4,350,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3190.4099999999999,1,,,0,,,,23,,,,1,1,1,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0
RCA_000087,INVOICE,USD,RECEIVED,NET15,LEGAL,670100-LEGAL,__MISSING__,__MISSING__,__MISSING__,__MISSING__,PROFESSIONAL,US,USD,NET15,ACH,ACTIVE,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,22198.560000000001,20649.82,1548.74,0,489,15,1,1,1,20649.82,20649.82,,,,,,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,0,0,2,0,31,4,90,1,1,0,0,0,0,0,0,0,,,,,,,,,22198.560000000001,1,,,0,,,,,,,,0,-1,-1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0
RCA_000088,INVOICE,CAD,RECEIVED,NET15,LEGAL,670100-LEGAL,__MISSING__,__MISSING__,__MISSING__,__MISSING__,PROFESSIONAL,CA,CAD,NET15,WIRE,ACTIVE,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,22127.049999999999,20583.299999999999,1543.75,0,489,15,5,1,10,20583.299999999999,2058.3299999999999,,,,,,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,0,0,0,0,29,4,3,1,1,0,0,0,0,0,0,0,,,,,,,,,22127.049999999999,1,,,0,,,,,,,,0,-1,-1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0
RCA_000091,INVOICE,USD,RECEIVED,NET15,SALES,640100-SALES,__MISSING__,__MISSING__,__MISSING__,__MISSING__,SOFTWARE,US,USD,NET15,ACH,ACTIVE,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,2427.04,2257.71,169.33000000000001,0,345,15,1,2,14,2257.71,161.26499999999999,,,,,,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,0,0,2,0,27,4,300,1,1,0,0,0,0,0,0,0,,,,,,,,,2427.04,1,,,0,,,,,,,,0,-1,-1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0
RCA_000092,INVOICE,USD,RECEIVED,NET30,ENGINEERING,610100-ENGINEERING,__MISSING__,__MISSING__,__MISSING__,__MISSING__,SUPPLIER,US,USD,NET30,ACH,ACTIVE,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,19774.720000000001,17977.02,1797.7,0,430,30,4,2,21,17977.02,888.88499999999999,,,,,,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,0,0,2,0,29,4,31,1,1,0,0,0,0,0,0,0,,,,,,,,,19774.720000000001,1,,,0,,,,,,,,0,-1,-1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0
RCA_000094,INVOICE,USD,RECEIVED,NET30,OPERATIONS,620100-OPERATIONS,__MISSING__,__MISSING__,__MISSING__,__MISSING__,SOFTWARE,US,USD,NET30,WIRE,ACTIVE,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,3525.1500000000001,3525.1500000000001,0,0,148,30,1,3,19,3525.1500000000001,777.24333333333334,,,,,,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,0,0,0,0,28,4,5,1,1,0,0,0,0,0,0,0,,,,,,,,,3525.1500000000001,1,,,0,,,,,,,,0,-1,-1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0
RCA_000102,INVOICE,USD,APPROVED,NET15,IT,680100-IT,USD,ISSUED,IT,680100-IT,PROFESSIONAL,US,USD,NET15,ACH,ACTIVE,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,10305.860000000001,9551.8099999999995,703.97000000000003,50.079999999999998,228,15,3,4,18,9551.8099999999995,1113.2875000000001,10140.379999999999,9386.3299999999999,703.97000000000003,50.079999999999998,249,4,18,9386.3299999999999,,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,0,0,2,0,31,4,90,0,0.84615384615384615,1,613.46000000000004,0,0,0,0,0,165.47999999999999,0.016318915070243915,0,0,165.47999999999999,0,,,10305.860000000001,1,,,0,,,,21,,,,1,1,1,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0
RCA_000103,INVOICE,EUR,APPROVED,DUE_ON_RECEIPT,ENGINEERING,610100-ENGINEERING,EUR,ISSUED,ENGINEERING,610100-ENGINEERING,SERVICES,DE,EUR,DUE_ON_RECEIPT,ACH,ACTIVE,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,6895.1099999999997,6886.2799999999997,0,8.8300000000000001,54,0,2,4,48,6886.2799999999997,269.47500000000002,6756.8100000000004,6747.9799999999996,0,8.8300000000000001,59,4,48,6747.9799999999996,,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,0,0,2,0,29,4,49,0,0.92307692307692313,0,77.629999999999995,0,0,0,0,0,138.30000000000001,0.020468238710278964,0,0,138.30000000000001,0,,,6895.1099999999997,1,,,0,,,,5,,,,1,1,1,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0
RCA_000106,INVOICE,USD,APPROVED,NET60,ENGINEERING,610100-ENGINEERING,USD,ISSUED,ENGINEERING,610100-ENGINEERING,SERVICES,US,USD,NET60,ACH,ACTIVE,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,11528.85,10674.690000000001,796.13,58.030000000000001,193,60,4,2,27,10674.690000000001,363.41499999999996,11469.209999999999,10615.049999999999,796.13,58.030000000000001,216,2,27,10615.049999999999,,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,0,0,0,0,30,4,7,0,0.84615384615384615,90,2547.5900000000001,0,0,0,0,0,59.640000000000001,0.0052000094165160458,0,0,59.640000000000001,0,,,11528.85,1,,,0,,,,23,,,,1,1,1,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0
